show_id,title,type,rating_group,release_year,date_added_year,release_to_add_lag_clean,country_count,genre_count,cluster_id,cluster_label
81087095,#Roxy,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80147908,#Rucker50,Movie,Family,2016,2016,0,1,2,0,Recent International Movie Core
81092766,#Selfie 69,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
70306701,1 Chance 2 Dance,Movie,Family,2014,2017,3,1,2,0,Recent International Movie Core
80119249,1 Mile to You,Movie,Teen,2017,2017,0,1,3,0,Recent International Movie Core
81172729,10 Days in Sun City,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
81001804,100 Days Of Solitude,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80141173,100 Meters,Movie,Mature,2016,2017,1,2,3,0,Recent International Movie Core
80113785,1000 Rupee Note,Movie,Unknown / Unrated,2014,2016,2,1,2,0,Recent International Movie Core
81060041,12 ROUND GUN,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
80100772,13 Cameras,Movie,Unknown / Unrated,2015,2016,1,1,3,0,Recent International Movie Core
81000863,14 Cameras,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
81033429,15-Aug,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80121844,1898: Our Last Men in the Philippines,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80135164,1922,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
81092331,1st Summoning,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
81059183,"2,215",Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
80161826,2015 Dream Concert,Movie,Family,2015,2017,2,1,2,0,Recent International Movie Core
80134080,20th Century Women,Movie,Mature,2016,2019,3,1,2,0,Recent International Movie Core
80184973,2307: Winter's Dream,Movie,Mature,2016,2018,2,1,3,0,Recent International Movie Core
80137461,25 Kille,Movie,Family,2016,2018,2,1,3,0,Recent International Movie Core
80241044,"27, el club de los malditos",Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80059505,3 Generations,Movie,Teen,2015,2017,2,1,2,0,Recent International Movie Core
81037970,3 Heroines,Movie,Family,2016,2019,3,1,3,0,Recent International Movie Core
81123051,3 Seconds Divorce,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80093295,3 Türken & ein Baby,Movie,Unknown / Unrated,2015,2016,1,1,2,0,Recent International Movie Core
81035844,30 Days of Luxury,Movie,Teen,2016,2019,3,1,2,0,Recent International Movie Core
80232740,48 Christmas Wishes,Movie,Kids,2017,2017,0,1,2,0,Recent International Movie Core
80221109,4L,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80087897,4th Man Out,Movie,Unknown / Unrated,2015,2016,1,1,2,0,Recent International Movie Core
81037984,5 Cowok Jagoan,Movie,Mature,2017,2019,2,0,3,0,Recent International Movie Core
81016408,5 Star Christmas,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
70307848,5 to 7,Movie,Mature,2014,2017,3,1,3,0,Recent International Movie Core
80130625,6 Balloons,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80178280,6 Days,Movie,Mature,2017,2018,1,2,3,0,Recent International Movie Core
81001887,6 Underground,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80045922,6 Years,Movie,Unknown / Unrated,2015,2015,0,1,3,0,Recent International Movie Core
80201826,6-5=2,Movie,Mature,2014,2017,3,1,3,0,Recent International Movie Core
80184129,68 Kill,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
81110388,7 Din Mohabbat In,Movie,Family,2018,2019,1,1,3,0,Recent International Movie Core
80095197,7 años,Movie,Mature,2016,2016,0,1,2,0,Recent International Movie Core
81086434,706,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80134885,7:19,Movie,Mature,2016,2016,0,1,2,0,Recent International Movie Core
81147278,90 ML,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
81172895,93 Days,Movie,Teen,2016,2019,3,1,3,0,Recent International Movie Core
80244679,A 3 Minute Hug,Movie,Family,2019,2019,0,2,2,0,Recent International Movie Core
80987611,A Billion Colour Story,Movie,Family,2016,2018,2,1,3,0,Recent International Movie Core
80154682,A Boy Called Po,Movie,Family,2016,2018,2,1,2,0,Recent International Movie Core
80160759,A Christmas Prince,Movie,Family,2017,2017,0,1,3,0,Recent International Movie Core
81029841,A Christmas Prince: The Royal Baby,Movie,Family,2019,2019,0,0,3,0,Recent International Movie Core
80238204,A Christmas Prince: The Royal Wedding,Movie,Family,2018,2018,0,1,3,0,Recent International Movie Core
81148811,A Cinderella Story: Christmas Wish,Movie,Family,2019,2019,0,1,3,0,Recent International Movie Core
81127902,A Fall from Grace,Movie,Mature,2020,2020,0,0,2,0,Recent International Movie Core
80136925,A Flying Jatt,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81073387,A Fortunate Man,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80173542,A Ghost Story,Movie,Mature,2017,2020,3,1,2,0,Recent International Movie Core
81147293,A Haunting at Silver Falls: The Return,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80082749,A Heavy Heart,Movie,Unknown / Unrated,2015,2017,2,1,3,0,Recent International Movie Core
81029737,A Home with A View,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80123743,A Mighty Team,Movie,Teen,2016,2016,0,1,3,0,Recent International Movie Core
80106140,A Noble Intention,Movie,Unknown / Unrated,2015,2016,1,1,2,0,Recent International Movie Core
80081790,A Patch of Fog,Movie,Mature,2015,2017,2,1,2,0,Recent International Movie Core
80245356,A Remarkable Tale,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80201824,A Scandall,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80223226,A Silent Voice,Movie,Teen,2016,2019,3,1,2,0,Recent International Movie Core
80190147,A Sort of Homecoming,Movie,Family,2015,2017,2,1,2,0,Recent International Movie Core
80244680,A Tale of Two Kitchens,Movie,Family,2019,2019,0,0,2,0,Recent International Movie Core
81172747,A Trip to Jamaica,Movie,Mature,2016,2019,3,1,2,0,Recent International Movie Core
80042368,A Very Murray Christmas,Movie,Teen,2015,2015,0,1,2,0,Recent International Movie Core
80115133,A Yellow Bird,Movie,Unknown / Unrated,2016,2017,1,2,3,0,Recent International Movie Core
80994442,A new Capitalism,Movie,Family,2017,2018,1,1,2,0,Recent International Movie Core
80195967,A.X.L.,Movie,Family,2018,2019,1,1,3,0,Recent International Movie Core
80057750,ABCD 2,Movie,Teen,2015,2018,3,1,3,0,Recent International Movie Core
81110498,ANIMA,Movie,Family,2019,2019,0,1,3,0,Recent International Movie Core
80092885,ARQ,Movie,Mature,2016,2016,0,2,3,0,Recent International Movie Core
80994416,Aadu 2,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
81035105,Aalorukkam,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
81177444,Aaviri,Movie,Teen,2019,2019,0,0,3,0,Recent International Movie Core
80176698,Abby Sen,Movie,Family,2015,2017,2,1,3,0,Recent International Movie Core
81047445,"Abdullah, The Final Witness",Movie,Teen,2016,2019,3,1,2,0,Recent International Movie Core
80150390,Abhinetri,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
80115152,Abzurdah,Movie,Mature,2015,2016,1,1,2,0,Recent International Movie Core
80144311,Acapulco La vida va,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
80190283,Acts of Vengeance,Movie,Mature,2017,2018,1,2,2,0,Recent International Movie Core
81052265,Adhugo,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
81213876,Adrishya,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80038420,Advantageous,Movie,Unknown / Unrated,2015,2015,0,1,3,0,Recent International Movie Core
80244311,After,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80244681,After the Raid,Movie,Family,2019,2019,0,2,2,0,Recent International Movie Core
80203782,Aisa Yeh Jahaan,Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
80243408,Aiyaary,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80993495,Ajji,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
81035838,Alarmoty in the Land of Fire,Movie,Teen,2017,2019,2,0,2,0,Recent International Movie Core
81161834,Albert Pinto Ko Gussa Kyun Aata Hai?,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80202810,Alejandro Sanz: What I Was Is What I Am,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80168189,Alex Strangelove,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81033107,Alexis Viera: A Story of Surviving,Movie,Teen,2019,2019,0,0,3,0,Recent International Movie Core
80231064,Ali Baba ve 7 Cüceler,Movie,Mature,2015,2018,3,1,3,0,Recent International Movie Core
80244709,Ali's Wedding,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80203742,"Alias JJ, la celebridad del mal",Movie,Teen,2017,2017,0,0,2,0,Recent International Movie Core
80232502,Alien Warfare,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80238080,Aliens Ate My Homework,Movie,Family,2018,2018,0,1,3,0,Recent International Movie Core
81019338,All About Nina,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
81030976,All Good Ones Get Away,Movie,Mature,2019,2019,0,0,2,0,Recent International Movie Core
80190149,All Hallows' Eve,Movie,Family,2016,2017,1,1,2,0,Recent International Movie Core
80208662,All In My Family,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
81060040,All Light Will End,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
80187301,All The Reasons To Forget,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
81036539,All of You,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
81006825,All the Freckles in the World,Movie,Teen,2020,2020,0,1,3,0,Recent International Movie Core
81030855,Alles ist gut,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80202874,Always Be My Maybe,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80113589,Amar,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80173234,Amar Akbar & Tony,Movie,Mature,2015,2017,2,1,3,0,Recent International Movie Core
80096984,Amateur,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80096782,American Honey,Movie,Mature,2016,2019,3,2,2,0,Recent International Movie Core
81088282,American Masters: Ted Williams,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
81043345,Among Family,Movie,Teen,2017,2019,2,1,2,0,Recent International Movie Core
80049094,Amy,Movie,Mature,2015,2018,3,1,3,0,Recent International Movie Core
81024332,An Interview with God,Movie,Family,2018,2019,1,1,2,0,Recent International Movie Core
81020531,Ana e Vitória,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80195886,Anarkali of Aarah,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80208091,Anchor and Hope,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
81039381,Andhadhun,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80087891,Anesthesia,Movie,Mature,2015,2018,3,1,2,0,Recent International Movie Core
80182447,Angamaly Diaries,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80081274,Angry Indian Goddesses,Movie,Mature,2015,2017,2,2,3,0,Recent International Movie Core
81004470,Animal World,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80239629,Animas,Movie,Mature,2018,2019,1,2,2,0,Recent International Movie Core
80220813,Ant-Man and the Wasp,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
81035836,Antar: Son of Shadad,Movie,Mature,2017,2019,2,1,2,0,Recent International Movie Core
81060043,Antidote,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
81049949,Antoine Griezmann: The Making of a Legend,Movie,Family,2019,2019,0,0,3,0,Recent International Movie Core
80158148,Apostle,Movie,Mature,2018,2018,0,2,3,0,Recent International Movie Core
80113667,Aquarius,Movie,Unknown / Unrated,2016,2017,1,2,2,0,Recent International Movie Core
80065214,"Aram, Aram",Movie,Teen,2015,2017,2,1,2,0,Recent International Movie Core
80156683,Arctic Heart,Movie,Teen,2016,2017,1,2,3,0,Recent International Movie Core
81065784,Are We Done Yet?,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
81154455,Article 15,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80165083,Arès,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
81018239,Ascharyachakit!,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81024731,Asees,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
81136744,Assimilate,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80118982,Asu Mare 2,Movie,Unknown / Unrated,2015,2016,1,1,2,0,Recent International Movie Core
80144372,Asura: The City of Madness,Movie,Unknown / Unrated,2016,2018,2,1,3,0,Recent International Movie Core
80104182,At All Costs,Movie,Mature,2016,2016,0,1,2,0,Recent International Movie Core
81029400,At First Light,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80104330,Attacking the Devil: Harold Evans and the Last Nazi War Crime,Movie,Teen,2014,2016,2,1,2,0,Recent International Movie Core
80234464,Attitude Test,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
81066244,Aurora,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80154688,Autohead,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
80219127,Avengers: Infinity War,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80097519,Avicii: True Stories,Movie,Mature,2017,2018,1,2,3,0,Recent International Movie Core
81005266,Await Further Instructions,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
81052266,Awe,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
81067757,Ayana,Movie,Teen,2017,2019,2,1,2,0,Recent International Movie Core
81013509,"Ayotzinapa, el paso de la tortuga",Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80108518,Azhar,Movie,Family,2016,2019,3,1,3,0,Recent International Movie Core
80994443,B.A. Pass 2,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
80115466,BLAME!,Movie,Teen,2017,2017,0,1,3,0,Recent International Movie Core
81059444,BNK48: Girls Don't Cry,Movie,Family,2018,2019,1,1,3,0,Recent International Movie Core
80211134,Baadshaho,Movie,Teen,2017,2017,0,1,2,0,Recent International Movie Core
80104648,Baaghi,Movie,Teen,2016,2018,2,1,2,0,Recent International Movie Core
80203996,Baahubali 2: The Conclusion (Hindi Version),Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80203998,Baahubali 2: The Conclusion (Malayalam Version),Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80203997,Baahubali 2: The Conclusion (Tamil Version),Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80205231,Baahubali: The Beginning (English Version),Movie,Teen,2015,2018,3,1,3,0,Recent International Movie Core
80204117,Baahubali: The Beginning (Hindi Version),Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
80204119,Baahubali: The Beginning (Malayalam Version),Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
80204118,Baahubali: The Beginning (Tamil Version),Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
81044299,Baazaar,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
81217745,Baby Dolls,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80236167,Bachelor Girls,Movie,Teen,2016,2018,2,1,2,0,Recent International Movie Core
80148595,Back and Forth,Movie,Unknown / Unrated,2016,2017,1,1,3,0,Recent International Movie Core
81108479,Back of the Net,Movie,Family,2019,2019,0,1,2,0,Recent International Movie Core
81034010,Back to School,Movie,Mature,2019,2019,0,0,2,0,Recent International Movie Core
80018336,Backcountry,Movie,Unknown / Unrated,2014,2017,3,1,3,0,Recent International Movie Core
81053958,Backdraft 2,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
81088786,Backfire,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80174219,Bad Day for the Cut,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80245442,Bad Genius,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80134952,Bad Rap,Movie,Mature,2016,2017,1,2,2,0,Recent International Movie Core
80999643,Bad Seeds,Movie,Mature,2018,2018,0,2,3,0,Recent International Movie Core
81112446,Badla,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80175151,Balu Mahi,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
80134515,Bana Masal Anlatma,Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
81172740,Banana Island Ghost,Movie,Teen,2017,2019,2,1,2,0,Recent International Movie Core
80172002,Band Aid,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
80064273,Band of Robbers,Movie,Unknown / Unrated,2015,2016,1,1,3,0,Recent International Movie Core
80103282,Barakah Meets Barakah,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
80145621,Barcelona: A Love Untold,Movie,Teen,2016,2019,3,1,3,0,Recent International Movie Core
81016193,Bareilly Ki Barfi,Movie,Family,2017,2018,1,1,3,0,Recent International Movie Core
80049177,Barely Lethal,Movie,Teen,2015,2018,3,1,2,0,Recent International Movie Core
81003984,Barça Dreams,Movie,Teen,2015,2018,3,1,3,0,Recent International Movie Core
81024712,Bathinda Express,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
81044103,Bathtubs Over Broadway,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80232404,Battle Drone,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80188579,Bayonet,Movie,Mature,2019,2019,0,2,3,0,Recent International Movie Core
80108983,Be Somebody,Movie,Family,2016,2019,3,1,3,0,Recent International Movie Core
80044545,Beasts of No Nation,Movie,Unknown / Unrated,2015,2015,0,1,2,0,Recent International Movie Core
80208104,Beat Bugs: All Together Now,Movie,Kids,2017,2017,0,2,2,0,Recent International Movie Core
80216302,Beats,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80141787,Beauties of the Night,Movie,Mature,2016,2016,0,1,2,0,Recent International Movie Core
81035842,Because We're Heading Out,Movie,Teen,2016,2019,3,1,2,0,Recent International Movie Core
80211622,Been So Long,Movie,Mature,2018,2018,0,0,3,0,Recent International Movie Core
80002667,Before I Wake,Movie,Teen,2016,2018,2,1,2,0,Recent International Movie Core
80132127,"Behind ""The Cove"": The Quiet Japanese Speak Out",Movie,Teen,2015,2017,2,2,2,0,Recent International Movie Core
80185032,Behind the Curtain: Todrick Hall,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80203778,Beiimaan Love,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
80078761,Being AP,Movie,Teen,2015,2016,1,1,3,0,Recent International Movie Core
80098475,Belgica,Movie,Unknown / Unrated,2016,2016,0,2,2,0,Recent International Movie Core
80126016,Belief: The Possession of Janet Moses,Movie,Mature,2015,2017,2,1,2,0,Recent International Movie Core
80147321,Below Her Mouth,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
81038225,Benchwarmers 2: Breaking Balls,Movie,Teen,2019,2019,0,0,2,0,Recent International Movie Core
81061410,Beneath the Leaves,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80204923,Benji,Movie,Family,2018,2018,0,2,2,0,Recent International Movie Core
80164392,Berlin Syndrome,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80202465,"Berlin, I Love You",Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
81005454,Beyond the Clouds,Movie,Teen,2018,2018,0,2,3,0,Recent International Movie Core
81048561,Bhasmasur,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80243541,Bhavesh Joshi Superhero,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80203781,Bhouri,Movie,Teen,2017,2017,0,1,3,0,Recent International Movie Core
80015280,Bibi & Tina,Movie,Family,2014,2017,3,1,2,0,Recent International Movie Core
80141253,Bibi & Tina II,Movie,Teen,2014,2017,3,1,2,0,Recent International Movie Core
80141254,Bibi & Tina: Girls Versus Boys,Movie,Teen,2016,2017,1,1,2,0,Recent International Movie Core
80141781,Bibi & Tina: Tohuwabohu Total,Movie,Teen,2017,2017,0,1,2,0,Recent International Movie Core
80164465,Bigger Fatter Liar,Movie,Family,2017,2017,0,1,2,0,Recent International Movie Core
81002591,Billy Graham: An Extraordinary Journey,Movie,Family,2018,2019,1,1,2,0,Recent International Movie Core
80239442,Bilu Rakkhosh,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
81002212,Bioscope,Movie,Teen,2015,2018,3,1,3,0,Recent International Movie Core
80227115,Bir Baba Hindu,Movie,Teen,2016,2018,2,2,3,0,Recent International Movie Core
80196789,Bird Box,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80244682,Birders,Movie,Family,2019,2019,0,2,2,0,Recent International Movie Core
80222896,Birdshot,Movie,Mature,2016,2018,2,2,3,0,Recent International Movie Core
80241779,Birthmarked,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80174144,Bitch,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80203776,Bitcoin Heist,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
80104041,Black Man White Skin,Movie,Teen,2015,2016,1,1,2,0,Recent International Movie Core
80988062,Black Mirror: Bandersnatch,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80201906,Black Panther,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80164164,Black Rose,Movie,Mature,2014,2017,3,2,2,0,Recent International Movie Core
80184770,Black Snow,Movie,Mature,2017,2017,0,2,3,0,Recent International Movie Core
80217733,Bleach,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80123744,Blind Date,Movie,Teen,2015,2016,1,1,3,0,Recent International Movie Core
80194737,Blockbuster,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
81018067,Blood Will Tell,Movie,Mature,2019,2019,0,2,3,0,Recent International Movie Core
80117746,Blue Jay,Movie,Mature,2016,2016,0,1,3,0,Recent International Movie Core
80106124,Bo Burnham: Make Happy,Movie,Mature,2016,2016,0,1,2,0,Recent International Movie Core
81018536,Bobby Robson: More Than a Manager,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
81155782,Bogda,Movie,Family,2018,2019,1,1,2,0,Recent International Movie Core
80173485,Boi,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80167644,Bokeh,Movie,Teen,2017,2017,0,2,3,0,Recent International Movie Core
80134526,Bomb Scared,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80106137,Bon Bini Holland,Movie,Teen,2015,2016,1,1,2,0,Recent International Movie Core
80131563,Bon Cop Bad Cop 2,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80210716,Born Strong,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
81077851,Born in Syria,Movie,Teen,2016,2019,3,2,2,0,Recent International Movie Core
80131414,Born to Be Free,Movie,Teen,2016,2017,1,2,2,0,Recent International Movie Core
80142103,Bottom of the World,Movie,Mature,2017,2017,0,2,3,0,Recent International Movie Core
80174097,Boy Bye,Movie,Mature,2016,2019,3,1,2,0,Recent International Movie Core
80121386,Boy Missing,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80097355,Brahman Naman,Movie,Mature,2016,2016,0,2,3,0,Recent International Movie Core
81037733,Brampton's Own,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80197310,Brave New Jersey,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80220783,Breaking Free,Movie,Mature,2015,2017,2,1,3,0,Recent International Movie Core
80244190,Breath,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80119234,Bright,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80992995,Brij Mohan Amar Rahe,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80198859,Brother,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
81158574,Brother in Love,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80226242,Brotherhood of Blades II: The Infernal Battlefield,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80191356,Bruno and Boots: Go Jump in the Pool,Movie,Family,2016,2017,1,1,2,0,Recent International Movie Core
80191358,Bruno and Boots: The Wizzle War,Movie,Family,2017,2017,0,1,2,0,Recent International Movie Core
80191357,Bruno and Boots: This Can't Be Happening at Macdonald Hall,Movie,Family,2017,2017,0,1,2,0,Recent International Movie Core
81029848,Bucket List,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80987464,Budapest,Movie,Mature,2018,2019,1,2,2,0,Recent International Movie Core
80165849,Budhia Singh: Born to Run,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81019144,Buffalo Boys,Movie,Mature,2018,2019,1,2,2,0,Recent International Movie Core
81026003,Bulbul Can Sing,Movie,Teen,2018,2020,2,1,3,0,Recent International Movie Core
80190180,Bullet Head,Movie,Mature,2017,2018,1,2,2,0,Recent International Movie Core
81214114,Bulletproof 2,Movie,Mature,2020,2020,0,1,2,0,Recent International Movie Core
81032375,Bullitt County,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
80171678,Burn Out,Movie,Mature,2017,2019,2,2,2,0,Recent International Movie Core
81015498,Burning,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80097003,Burning Sands,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80174220,Bushwick,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80152442,Buster's Mal Heart,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80222787,BuyBust,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
81132441,Bygones Be Bygones,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
80192548,CIA: Comrade in America,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80157889,CRD,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
80079473,Cabin Fever,Movie,Mature,2016,2019,3,1,2,0,Recent International Movie Core
80149575,Caida del Cielo,Movie,Unknown / Unrated,2016,2017,1,1,3,0,Recent International Movie Core
81110389,Cake,Movie,Teen,2018,2019,1,2,3,0,Recent International Movie Core
80202089,Calendar Girls,Movie,Teen,2015,2017,2,1,2,0,Recent International Movie Core
80198478,Calibre,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81146011,Calum von Moger: Unbroken,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80177400,Cam,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80232891,Camarón: The Film,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80162179,Camera Store,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80195653,Camp Cool Kids,Movie,Family,2017,2018,1,1,3,0,Recent International Movie Core
70298946,Camp X-Ray,Movie,Mature,2014,2017,3,1,2,0,Recent International Movie Core
80188883,Can't Help Falling in Love,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80164864,Candy Jar,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
81067758,Candyflip,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
80994575,Cappuccino,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
81005312,Carbon,Movie,Mature,2017,2018,1,2,3,0,Recent International Movie Core
